Ed Golab,1,driver (uncredited),Altered States
James Ball,1,best boy grip (uncredited),The Gumball Rally
Jadie David,1,stunts (as Gadie David),Time After Time
Gordon Ecker,1,supervising sound editor,The Best of Times
Dennis Dorney,1,"assistant camera operator: Apogee, Inc.",Firefox
Charles F. Wheeler,1,NULL,The Best of Times
Michael Maurer,1,auditor,Firefox
Ken Chang,1,construction coordinator,Spacehunter: Adventures in the Forbidden Zone
Violet Manes,1,wardrobe assistant,Mortuary
Alan J. Pakula,1,NULL,All the President's Men
Lois Green Cohen,1,illustrator (uncredited),"Happy Birthday, Wanda June"
Susan Gammie,1,"costumes by: segment ""Diabolique"" (uncredited)",Tootsie
Mollie McCall,1,stunt people,The Electric Horseman
Carol Shapiro Janson,1,unit publicist (uncredited),Capricorn One
Russel Hessey,1,special effects (as Russ Hessey),Thank God It's Friday
Bobby Guttadaro,1,music consultant,Thank God It's Friday
Mel Traxel,1,unit still photographer,The Drowning Pool
Dick Durock,1,stunts (uncredited),History of the World: Part I
Olie Anderson,1,stuntman,The Gumball Rally
Norene Pollei,1,wardrobe assistant (uncredited),Spacehunter: Adventures in the Forbidden Zone
James Cresson,1,producer,Mame
Richard E. Butler,1,stunt coordinator / stunts,Up the Academy
Gordon Carroll,1,producer,The Best of Times
Yoshio Yamamoto,1,unit production manager (as Yamamoto Yoshio),The Yakuza
Harper MacKay,1,choral director,Exorcist II: The Heretic
Laszlone Matrai,1,ink and paint artist,Hugo the Hippo
Richard Blair,1,makeup artist (uncredited),The Stunt Man
Jacob Rupp,1,stunts,Spacehunter: Adventures in the Forbidden Zone
Sherry Wilson,1,hair stylist,Harry and Walter Go to New York
John Hood,1,ramp supervisor,Viva Knievel!
D.L. 'Pete' Peterson,1,driver (uncredited),Spacehunter: Adventures in the Forbidden Zone
Ben Nye Jr.,1,makeup artist (as Ben Nye II),Sgt. Pepper's Lonely Hearts Club Band
Frank R. Hale,1,camera operator (as Frank Hale),Viva Knievel!
Greg Kaye,1,production assistant,Mortuary
Jack Anderson,1,"assistant camera operator: Apogee, Inc.",Firefox
Bruce Pearson,1,color timer (uncredited),Time After Time
Karl Hueglin,1,art director: New York,Wrong Is Right
Andy Blumenthal,1,assistant editor,The Stunt Man
Ralph Perrault,1,best boy,Boulevard Nights
Ruth Myers,1,NULL,Altered States
Chad Taylor,1,visual effects (uncredited),Time After Time
Jill Carpenter,1,chief makeup artist: The French Revolution sequence,History of the World: Part I
Lynda Gordon,1,executive producer's secretary,Hard Times
Don Elliott,1,the human instrument,$
Doug Cook,1,second grip (uncredited),40 Carats
Michael Ahern,1,production manager,Renaldo and Clara
Laura Lee Grubich,1,hair stylist,The Gumball Rally
Monty Westmore,1,makeup artist,The Drowning Pool
Eugene Simpson,1,electrician (as Gene Simpson),Brother John
Jerry Jackson,1,assistant to producer (uncredited),The Electric Horseman
Cecil Gordon,1,boom operator (uncredited),"Happy Birthday, Wanda June"
Gerald Ayres,1,producer,Cisco Pike
Jerry Wills,1,stunts (uncredited),Blazing Saddles
Joe Harada,1,still photographer,The Stunt Man
James T. Woods,1,set painter,Hard Times
Josephine Brown,1,wardrobe (uncredited),Bernardine
Roy H. Wagner,1,assistant camera (uncredited),Funny Girl
Nancy Claycomb,1,production secretary,The Swarm
Skip Surguine,1,second assistant director,The Swarm
Darryl M. Athons,1,costumer: men (as Darryl Athons),Altered States
Illo Endrulat,1,music editor,Cabaret
Richard Farnsworth,1,stunts (uncredited),Blazing Saddles
Norm Baron,1,assistant art director (as Norman Baron),Viva Knievel!
Thomas R. Ward,1,special effects (uncredited),The New Centurions
Al Litteken,1,construction coordinator,Sgt. Pepper's Lonely Hearts Club Band
Jenone Szabo,1,ink and paint artist,Hugo the Hippo
Oscar Denenberg,1,assistant editor,The Wrecking Crew
Al Boyle,1,boom operator (uncredited),Exorcist II: The Heretic
Willie Nelson,1,songs sung by,The Electric Horseman
Klara Halasi,1,animator,Hugo the Hippo
Tamas Jonak,1,animator,Hugo the Hippo
Steve Johnson,1,colorist (uncredited),Time After Time
Frank 'Cat' Ballou,1,transportation coordinator (uncredited),Mame
David Bartholomew,1,"special effects editorial: Apogee, Inc.",Firefox
Buck Holland,1,production assistant,All the President's Men
Charles Conley,1,craft service (uncredited),Capricorn One
Bill Stewart,1,stunts,Spacehunter: Adventures in the Forbidden Zone
Patricia Zipprodt,1,NULL,1776
Helen Morgan,1,unit publicist,Lost Horizon
Duane Hartzell,1,assistant editor,Flash and the Firecat
David M. Lang,1,second assistant camera,Up the Academy
Lisa Dalton,1,utility stunts (uncredited),Wrong Is Right
Marty P. Ewing,1,production assistant (as Marty Ewing),The China Syndrome
Gabriel Bechir,1,(as Gabriel Bechir),Bobby Deerfield
Kenneth J. Hall,1,special makeup effects artist,Spacehunter: Adventures in the Forbidden Zone
Tom Seidman,1,second assistant director (as B. Thomas Seidman),Wrong Is Right
Remy Julienne,1,stunt coordinator (as Remy Julienne),Bobby Deerfield
Jackie Lahane,1,costumer (uncredited),Spacehunter: Adventures in the Forbidden Zone
Barrie M. Osborne,1,second assistant director (as Barrie Osborne),The China Syndrome
Kenneth Lee,1,livestock supervisor (as Kenny Lee),The Electric Horseman
Frank Bellew,1,transportation captain (uncredited),The Thief Who Came to Dinner
Ralph Pierce,1,driver (uncredited),Spacehunter: Adventures in the Forbidden Zone
Richard Bruno,1,wardrobe supervisor (as Dick Bruno),The Drowning Pool
David Turner,1,transportation captain (as Dave Turner),Firefox
Bea Busch,1,assistant: Mr. Pan,Lost Horizon
Richard Belyeu,1,transportation captain (uncredited),The Electric Horseman
James Rascoe,1,production assistant to director,Harry and Walter Go to New York
Janosne Vigh,1,ink and paint artist,Hugo the Hippo
Alan DeCuir,1,swing gang (uncredited),The Electric Horseman
Don Ferguson,1,lead man,The Best of Times
Gregory Malozzi,1,sound,Renaldo and Clara
Murray Schisgal,1,(screenplay),Tootsie
Frank Bramblett,1,contributing painter and sculptor,An Unmarried Woman
Walter Wasson,1,leadman (uncredited),"Happy Birthday, Wanda June"
Karl Baumgartner,1,special effects: Europe,Firefox
William Ladd Skinner,1,set designer (uncredited),The China Syndrome
Yvonne Kubis,1,costumer: women,Time After Time
Brian Sullivan,1,assistant camera,Spacehunter: Adventures in the Forbidden Zone
Charles Misere,1,transportation captain (uncredited),Altered States
Suresh Jindal,1,location services,Willie & Phil
Petur Hliddal,1,sound recordist,Renaldo and Clara
Martin A. Kline,1,"illustrator: Apogee, Inc. (as Marty Kline)",Firefox
Frank Slaughter,1,"(novel ""Doctors' Wives"") (as Frank G. Slaughter)",Doctors' Wives
Istvan Harsagi,1,NULL,Hugo the Hippo
Ronald Long,1,boom operator (uncredited),The Electric Horseman
Jack M. Marino,1,property master (as Jack Marino),History of the World: Part I
Tony King,1,contributing painter and sculptor,An Unmarried Woman
Robin Demetriou,1,cast and crew chef,Firefox
Judith Lamb,1,casting assistant (as Judy Lamb),Report to the Commissioner
Richard H. Anderson,1,musician: woodwinds (uncredited) / orchestra contractor (uncredited),The Yakuza
Eddy Lawrence Manson,1,musician: harmonica solos (uncredited),Hard Times
Jeff Smithwick,1,color timer: Technicolor (2000 restoration),Funny Girl
Ric McElvin,1,leadman (as Rick McElvin),Spacehunter: Adventures in the Forbidden Zone
Roy Clark,1,camera operator (uncredited),Bernardine
Steve Luport,1,special effects,Spacehunter: Adventures in the Forbidden Zone
Martin Kashuk,1,key grip (uncredited),The New Centurions
Robert Mulligan,1,NULL,The Pursuit of Happiness
Nora Maxwell,1,makeup supervisor,Sweet Sweetback's Baadasssss Song
Sandra Cairns,1,nurse: Vancouver (uncredited),Spacehunter: Adventures in the Forbidden Zone
Sherrill C. Corwin,1,executive producer,Viva Knievel!
Tamara Varga,1,ink and paint artist,Hugo the Hippo
Terese Heston,1,composer: songs / performer: songs,Mortuary
Michael Westmore,1,makeup artist (as Mike Westmore),Capricorn One
Tom Culla,1,special thanks (as Tommy Culla),Exorcist II: The Heretic
Bill Milton,1,costumer (uncredited),Exorcist II: The Heretic
Ron Dawson,1,wardrobe (uncredited),The New Centurions
Boaty Boatwright,1,casting coordinator,Bobby Deerfield
Robert Hernandez,1,assistant sound editor,Hard Times
Lester Goldsmith,1,producer (as Lester M. Goldsmith),"Happy Birthday, Wanda June"
Evan A. Lottman,1,(as Evan Lottman),Scarecrow
Karoly Hargitai,1,production staff coordinator,Hugo the Hippo
Michael Everett,1,electrician (uncredited),The Electric Horseman
Gyorgy Miko,1,ink and paint artist,Hugo the Hippo
Yan Hsia,1,contributing painter and sculptor,An Unmarried Woman
George Harrison,1,playback singer,Sgt. Pepper's Lonely Hearts Club Band
Joseph W. Dehn,1,wardrobe,Three Days of the Condor
George Dockstader,1,stunts (uncredited),Blazing Saddles
Jerrold L. Ludwig,1,assistant editor,The Shootist
Chris Schweibert,1,camera operator (uncredited),The New Centurions
Leo Yates,1,location coordinator,Brother John
Terry Kempf,1,electrician (uncredited),The Stunt Man
Jerry Ray,1,police coordinator (uncredited),Cisco Pike
Paul McCartney,1,playback singer,Sgt. Pepper's Lonely Hearts Club Band
David Schmoeller,1,intern: American Film Institute (uncredited),Capricorn One
Roydon Clark,1,stunts (uncredited),The Shootist
Richard Tim Vanik,1,camera operator (as Tim Vanik),Bite the Bullet
Robert Shepherd,1,supervisor: special visual effects,Firefox
David Murphy,1,wardrobe supervisor: The French Revolution sequence,History of the World: Part I
Sy Devore,1,wardrobe: Dean Martin,The Wrecking Crew
T.S. Cook,1,(written by) and,The China Syndrome
Don Bland,1,special visual effects production assistant: Fantasy II Film Effects,Spacehunter: Adventures in the Forbidden Zone
Ernest Kinoy,1,NULL,Brother John
Mike Seeman,1,cable person,The Best of Times
John Dunning,1,producer,Spacehunter: Adventures in the Forbidden Zone
Ralph Woolsey,1,director of photography,The New Centurions
Warren E. Boes,1,best boy (uncredited),The Thief Who Came to Dinner
Michael Green,1,camera first assistant,Tootsie
Wayne Zavosky,1,prop builder,Spacehunter: Adventures in the Forbidden Zone
Susan Lavine,1,extras casting,The Best of Times
Mel Sawicki,1,assistant costumer (as Melvin F. Sawicki),Americathon
Eric Roth,1,(uncredited),The Drowning Pool
Grant McCune,1,"chief modelmaker: Apogee, Inc.",Firefox
Phil Karlson,1,NULL,The Wrecking Crew
Jean Gonzales,1,welfare worker (uncredited),"Happy Birthday, Wanda June"
Ian 'Moss' Urquhart,1,driver captain (as Ian Urquhart),Spacehunter: Adventures in the Forbidden Zone
Leo Garen,1,production assistant,The Owl and the Pussycat
Wally Meinardus,1,camera operator (uncredited),Funny Girl
Jeffrey Howard,1,assistant art director,Sgt. Pepper's Lonely Hearts Club Band
Istvanne Szijjarto,1,ink and paint artist,Hugo the Hippo
Cliff Dietrich,1,construction laborer (uncredited),The Electric Horseman
Garth Craven,1,NULL,The Best of Times
Marneen Fields,1,stunts (uncredited),The Swarm
Thomas Booth,1,head hair stylist (as Tom Booth),Spacehunter: Adventures in the Forbidden Zone
Robert Joyce,1,special prop constructor,Spacehunter: Adventures in the Forbidden Zone
Monty Jordan,1,utility stunts (uncredited),Capricorn One
Don McGuire,1,(story) and,Tootsie
Al Wyatt Sr.,1,stunt coordinator (uncredited) / stunts (uncredited),Blazing Saddles
Janosne Buza,1,ink and paint artist,Hugo the Hippo
Bill Hawkins,1,best boy (uncredited),The Gumball Rally
Eudie Charnes,1,production coordinator,The Shootist
Franke Piazza,1,costumer: men's,Tootsie
Belane Hody,1,ink and paint artist,Hugo the Hippo
James Davis,1,transportation (as Jim Davis),Boulevard Nights
Bill Venegas,1,location manager (uncredited),The New Centurions
Ronnie Caan,1,production associate,Harry and Walter Go to New York
Velda Reimer,1,production secretary,Cisco Pike
Joanne DiVito,1,choreographer,Thank God It's Friday
Edward Rosen,1,executive producer,Americathon
Lee Cole,1,graphics,Spacehunter: Adventures in the Forbidden Zone
William M. Gaines,1,"creator: ""Mad"" magazine",Up the Academy
Charles Jarrott,1,NULL,Lost Horizon
Laurie Creach,1,stunts,Up the Academy
Bob Ramsey,1,electrician (uncredited),The Gumball Rally
Joanne Henderson,1,hairdresser,Spacehunter: Adventures in the Forbidden Zone
Ken Russell,1,NULL,Altered States
Mario Arteaga,1,stunts (uncredited),Bite the Bullet
Michael Laws,1,electrician (as Michael J. Laws),Americathon
Jack Smith Jr.,1,assistant producer,The China Syndrome
William C. Carruth,1,(as William Carruth),Nickelodeon
Bea Kiss,1,ink and paint artist,Hugo the Hippo
Nikita Knatz,1,production illustrator (uncredited),Capricorn One
Jerry Graham,1,property master,Freebie and the Bean
Keith Wardlow,1,stunts,Spacehunter: Adventures in the Forbidden Zone
Harry Cordwell,1,set decorator: French Revolution sequence,History of the World: Part I
Ernie Huber,1,miniature coordinator,Capricorn One
Fred B. Phillips,1,makeup artist (as Fred Philips),Viva Knievel!
Kathy Fields,1,special still photographer (uncredited),Bobby Deerfield
Al Capps,1,orchestrator (uncredited),The Wrecking Crew
Arpad Lossonczy,1,production staff,Hugo the Hippo
Pete Kleinow,1,special visual effects supervisor: Fantasy II Film Effects (as Peter Kleinow),Spacehunter: Adventures in the Forbidden Zone
Jack Courtland,1,camera operator,Getting Straight
Ildiko Nagy,1,ink and paint artist,Hugo the Hippo
Gina August,1,driver,Altered States
Linda Thomases,1,NULL,Renaldo and Clara
Folmar Blangsted,1,NULL,The Pursuit of Happiness
Virgil E. Hammond III,1,Steadicam operator (uncredited),Mortuary
Linda Sony Kinney,1,production secretary (as Linda Sony),Firefox
Norman Lear,1,producer,The Thief Who Came to Dinner
Pauline Annon,1,sketch artist (uncredited),40 Carats
Charles McCann,1,sound cutter (as Charles W. McCann),Flash and the Firecat
Frankie Slater,1,unit publicist,Modern Romance
Albert Hogsett,1,NULL,Bernardine
Arthur Jackson,1,playback operator (as Art Jackson),The Frisco Kid
Dennis J. Parrish,1,property master,The Thief Who Came to Dinner
Len Blum,1,(screenplay),Spacehunter: Adventures in the Forbidden Zone
John Robert Lloyd,1,NULL,The Owl and the Pussycat
Ed Simmonds,1,electrician,Americathon
Michael Uva,1,grip (as Mike Uva),Mortuary
George Fisher,1,stunts (uncredited),Blazing Saddles
Joel Schumacher,1,NULL,Blume in Love
Bud Belyeu,1,mechanic,The Gumball Rally
Ermon Sessions,1,wardrobe (as Ermon Session),Brother John
Kalmanne Nemeth,1,background assistant,Hugo the Hippo
Dan O'Connell,1,foley artist,Modern Romance
Michael Kelly,1,visual effects editor,Firefox
Craig Denault,1,assistant camera (as Craig DeNault),Sgt. Pepper's Lonely Hearts Club Band
Dennis Dion,1,special effects (uncredited),The Electric Horseman
George Sawaya,1,stunts (uncredited),Blazing Saddles
Wendy Riddle,1,assistant to executive producer,Boulevard Nights
Jean Gimello,1,key grip,Bobby Deerfield
Lynne Albright,1,costumer: women (uncredited),Cisco Pike
Emanuel Rittmiller,1,swingman (uncredited),Freebie and the Bean
Gregg Barbanell,1,foley artist,The Best of Times
Herb Willis,1,assistant director,Model Shop
Brian W. Cook,1,assistant director: The French Revolution sequence (as Brian Cooke),History of the World: Part I
Jason Starks,1,intern editor (uncredited),Brother John
Anne Couk,1,post-production assistant,Spacehunter: Adventures in the Forbidden Zone
Richard K. Way,1,stand-in,The Best of Times
Gary Graver,1,NULL,Mortuary
Craig McKay,1,associate editor,Scarecrow
Irving Rosenblum,1,NULL,The Frisco Kid
Michael Sale,1,sound mixer: The French Revolution sequence (as Mike Sale),History of the World: Part I
Stephen Dane,1,assistant art director (uncredited),The Electric Horseman
D'Vaughn Pershing,1,additional orchestrations,Americathon
Richard Fetterman,1,assistant editor,Thank God It's Friday
Edward Teets,1,unit production manager,The Frisco Kid
Fred Ebb,1,composer: additional songs / lyrics by,Cabaret
J.W. Coffman,1,transportation captain,Hard Times
